yyyymmdd dayofyear flightno legno runno meantime starttime endtime lat lon heading dist orog altgps altrad altradSTD altradgps prs u v w w_pert_squared wsp wd tke u_pitot v_pitot wsp_pitot wd_pitot T Td_BUCK Td_LICOR q_BUCK q_LICOR rhwater_BUCK rhwater_LICOR rhice_BUCK rhice_LICOR thetaapprox thetavapprox theta thetae_BUCK thetae_LICOR NsquaredSfcToFlLev dry_density moist_density mslp Tsfc TsfcSTD qsfc SWup SWdown LWup LWdown alb albSTD T2m q2m rh2m u10m u10N L windstress xmomflux ymomflux ustar z0 z0_flag CDN turbh sh thetastar Tstar z0T z0T_flag CHN lh qstar z0q z0q_flag CEN Rstar sstOSTIA icefractionOSTIA icefractionAMSR icefractionT icefractionalb icefractionT2 icefractionalb2 windstressbulk shbulk lhbulk u10NCOARE u10mCOARE T2mCOARE q2mCOARE rh2mCOARE windstressCOARE z0COARE CDNCOARE shCOARE z0TCOARE CHNCOARE lhCOARE z0qCOARE CENCOARE turbhCOARE ustarCOARE RstarCOARE LWC LWCmr FWC FWCmr LWC2 LWC2mr smallparticles smallparticlesmr z0T_div_z0 z0q_div_z0 SWdown_sfc SWup_sfc LWdown_sfc LWup_sfc sh_sfc lh_sfc turbh_sfc xmomflux_sfc ymomflux_sfc windstress_sfc tot_cloud_cover lowlev_cloud_cover tot_column_water_vapoour tot_column_cloud_liquid_water shSHEBA lhSHEBA windstressSHEBA z0SHEBA z0TSHEBA z0qSHEBA ustarSHEBA TstarSHEBA qstarSHEBA CDNSHEBA CHNSHEBA CENSHEBA RstarSHEBA 
20130325 84 182 2 5 44559 44484 44634 81.3723 18.1318 39.0043 8.01679 0 56.3324 21.9966 2.1931 21.9966 1031.23 -3.81261 -3.95341 0.963345 0.0583133 5.49231 43.9613 0.198698 -6.12221 -2.70921 6.69487 66.1296 251.299 252.144 252.144 0.693768 0.722555 107.733 112.201 133.278 138.806 251.513 251.619 249.099 250.983 251.056 -0.00570537 1.42953 1.36958 1034.31 252.286 0 0.686767 95.7284 163.377 230.887 153.749 0.585935 0 251.349 0.692212 107.34 5.46173 5.69508 -89.2221 0.0381518 0.0241634 0.0295244 0.163453 8.85685e-06 0 0.000823735 4.12941 4.42318 -0.0188747 -0.0162943 4.72348e-07 3 0.000680592 -0.29377 0.000503437 0.0236099 2 0.00189799 0.127431 271.262 0.717802 0.938032 0.871662 0.622764 0.881273 0.661455 0.0438314 7.0013 -3.75617 5.40226 5.26352 251.72 0.699073 104.878 0.0431798 4.05742e-05 0.00103808 5.64297 7.37719e-05 0.00109059 -0.252526 7.37719e-05 0.00109059 5.39044 0.174056 0.621646 NaN NaN NaN NaN NaN NaN NaN NaN 0.0533314 2665.72 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.82969 -3.26452 0.0576213 0.000230423 9.98772e-05 0.000117121 0.201402 -0.0270849 4.44846e-06 0.00140322 0.00130134 0.00131959 4.08501 
20130325 84 182 2 6 44709 44634 44784 81.4284 18.4258 38.5048 7.9937 0 58.5437 24.3759 2.15311 24.3759 1030.99 -3.70138 -4.42765 0.994592 0.137742 5.77099 39.8946 0.310348 -5.88539 -3.32974 6.76202 60.5004 251.337 252.578 252.578 0.720314 0.742082 111.451 114.817 137.826 141.99 251.575 251.685 249.154 251.106 251.161 -0.00617443 1.42898 1.36676 1034.4 252.977 0 0.729181 99.3672 171.071 233.257 153.606 0.580853 0 250.974 0.693934 111.226 6.79531 7.71592 -31.193 0.067666 0.0661145 -0.0144071 0.217735 6.98114e-06 1 0.000796308 34.9884 29.6201 -0.0949317 -0.0951393 0.000855079 0 0.00120505 5.36828 -0.0069096 0.188112 2 0.00284085 0.133718 271.198 0.781363 0.936251 0.826393 0.615505 0.839394 0.65494 0.0500754 13.7811 -3.80449 5.75244 5.53602 251.854 0.728388 108.007 0.0497397 4.5448e-05 0.00105731 12.011 6.58906e-05 0.00109023 0.088544 6.58906e-05 0.00109023 12.0995 0.187048 0.747829 NaN NaN NaN NaN NaN NaN NaN NaN 122.484 26945.7 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 15.3654 -3.16137 0.0651495 0.000232016 9.32297e-05 0.000109795 0.214459 -0.0499367 4.04983e-06 0.00140503 0.00129444 0.00131298 4.3772 
20130325 84 182 2 7 44859 44784 44934 81.4878 18.6919 32.4941 8.02112 0 59.9121 26.1617 3.95498 26.1617 1030.88 -3.60483 -4.41187 0.988185 0.190642 5.69731 39.2514 0.402371 -5.86655 -3.60893 6.88772 58.4014 250.676 251.478 251.478 0.654935 0.678768 107.397 111.304 133.659 138.521 250.931 251.032 248.506 250.286 250.346 -0.0120658 1.4326 1.37589 1034.55 256.503 0 0.984688 74.0461 164.211 244.735 151.761 0.45092 0 249.654 0.594767 107.172 7.49434 8.78053 -27.6244 0.1024 0.0953225 0.0374094 0.267517 1.98694e-05 0 0.000928245 71.9183 62.5721 -0.162816 -0.165863 1.34159e-07 0 0.00067231 9.34616 -0.0097666 1.60975e-07 0 0.000679137 0.469782 271.177 0.815134 0.925747 0.73095 0.429886 0.751099 0.488359 0.0547733 62.5108 5.61274 6.12115 5.61592 251.581 0.697973 106.017 0.0568098 5.13297e-05 0.00107854 58.8111 5.83316e-05 0.00108999 8.76047 5.83316e-05 0.00108999 67.5716 0.201026 0.911967 NaN NaN NaN NaN NaN NaN NaN NaN 0.00675203 0.00810166 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 70.8659 6.45879 0.0728022 0.000233085 8.65147e-05 0.000102337 0.228109 -0.215974 -7.78443e-06 0.00140624 0.00128669 0.0013055 4.69912 
20130325 84 182 2 8 45009 44934 45084 81.5499 18.9357 31.2725 8.1178 0 60.4805 26.7217 2.88062 26.7217 1030.92 -3.25198 -4.29277 0.995843 0.0491014 5.38547 37.1457 0.179322 -5.68727 -3.44549 6.64954 58.7915 249.623 250.187 250.187 0.584149 0.622382 105.181 112.062 132.229 140.88 249.884 249.973 247.46 249.05 249.147 -0.00239443 1.4387 1.38792 1034.68 249.074 0 0.516894 111.617 139.442 216.334 150.319 0.800459 0 NaN NaN NaN 5.48982 5.75527 -72.1107 0.0321687 0.027679 0.0163921 0.149621 2.07886e-06 3 0.000675854 4.73554 4.05441 -0.0187825 -0.0148068 NaN 0 NaN 0.681123 -0.0012672 NaN 2 NaN 0.0277035 271.17 0.841044 0.98894 0.985807 0.929227 0.98687 0.936485 0.0249016 -4.16131 -2.75564 4.15284 4.53163 249.683 0.56521 101.535 0.0242907 2.77349e-05 0.000977264 -4.56802 0.000110788 0.00109588 -0.888515 0.000110788 0.00109588 -5.45654 0.129823 0.320697 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -5.43698 -2.93041 0.0366876 0.000218853 0.00012536 0.000144609 0.159787 0.0235536 4.98588e-06 0.00138978 0.00132117 0.0013381 3.11467 
20130325 84 182 2 9 45159 45084 45234 81.6134 19.1785 31.6067 8.18309 0 56.6301 23.1675 1.91719 23.1675 1031.58 -3.29379 -4.05206 1.01742 0.0694751 5.2219 39.1066 0.23019 -5.72422 -3.20512 6.56045 60.7545 249.424 250.232 250.232 0.585981 0.618194 107.467 113.373 135.361 142.799 249.65 249.739 247.218 248.81 248.892 -0.00405506 1.44077 1.38976 1034.85 249.585 0 0.540956 110.485 150.437 220.068 150.014 0.734424 0 249.471 NaN NaN 5.44457 5.88796 -55.7183 0.052944 0.0432471 0.030541 0.191797 4.64577e-05 0 0.0010611 12.4439 11.3859 -0.0410829 -0.0431252 4.85025 1 0.018008 1.05792 -0.00153299 NaN 1 NaN 0.795401 271.17 0.867689 0.999981 0.980382 0.834891 0.981851 0.851825 0.0341162 -0.472739 -3.52516 4.73617 4.81284 249.724 0.580538 103.936 0.0323547 3.20637e-05 0.000999801 -1.20344 9.3543e-05 0.00109225 -0.833156 9.3543e-05 0.00109225 -2.0366 0.149756 0.428632 NaN NaN NaN NaN NaN NaN NaN NaN 104401 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.553755 -3.22979 0.0459605 0.000225638 0.000111827 0.000130122 0.17872 0.00214173 4.90839e-06 0.00139772 0.00131166 0.00132933 3.59974 
20130325 84 182 2 10 45309 45234 45384 81.6765 19.4297 32.3942 8.14834 0 60.4495 27.2112 2.82184 27.2112 1031.01 -3.47793 -3.80206 0.969326 0.0467329 5.15283 42.4507 0.14269 -5.97849 -2.80011 6.60174 64.9033 249.301 250.245 250.245 0.587209 0.618887 108.831 114.7 137.242 144.643 249.566 249.655 247.133 248.728 248.809 -0.0035922 1.44069 1.38959 1034.86 249.596 0 0.541528 106.787 136.071 219.612 150.432 0.784786 0 NaN 0.563342 NaN 4.07542 3.66704 45.8054 0.0322257 0.0276464 0.0165582 0.149651 0.000553655 0 0.00166544 -7.59231 -6.63389 0.030684 0.0311947 NaN 0 NaN -0.958423 0.00178031 0.018507 0 0.00259432 7.39763 271.17 0.890027 0.999951 0.967164 0.906837 0.969623 0.916392 0.0335455 0.217141 -3.55547 4.68122 4.72042 249.663 0.581713 104.699 0.0314979 3.12852e-05 0.000995927 -0.579882 9.60609e-05 0.00109263 -0.839201 9.60609e-05 0.00109263 -1.41908 0.147731 0.412653 NaN NaN NaN NaN NaN NaN NaN NaN NaN 33.427 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.236294 -3.20474 0.0447436 0.000224935 0.000113315 0.000131727 0.176297 -0.000926511 4.93757e-06 0.00139691 0.0013128 0.00133039 3.54059 
20130325 84 182 2 11 45459 45384 45534 81.7412 19.6586 22.6112 8.23347 0 62.2178 29.8178 2.69204 29.8178 1030.81 -2.78314 -4.22406 1.00144 0.130078 5.05852 33.38 0.357975 -5.57618 -3.61427 6.64505 57.0502 248.654 249.699 249.699 0.562952 0.590291 110.541 115.907 140.263 147.072 248.945 249.031 246.507 248.035 248.104 -0.00814085 1.44416 1.39506 1035.03 252.606 0 0.705819 83.452 157.382 230.17 150.655 0.530253 0 230.878 -0.108187 -115.231 17.752 21.0605 -7.93763 0.0410294 0.0368278 0.0180866 0.168665 2.03521e-21 0 6.41378e-05 59.2661 54.2085 -0.221954 -0.220277 -1.91931e-18 1 7.65047e-05 5.05756 -0.00831631 -1.45965e-18 0 7.60087e-05 3.07852e-17 271.17 0.9 1 0.834401 0.543219 0.846802 0.590068 0.0414466 36.3075 0.145792 5.36126 4.94991 249.429 0.585428 107.607 0.0423804 4.03496e-05 0.00103715 33.4962 7.32404e-05 0.00108944 3.28499 7.32404e-05 0.00108944 36.7812 0.172658 0.62479 NaN NaN NaN NaN NaN NaN NaN NaN -943.053 -717.199 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 40.9288 0.698285 0.0560199 0.000229914 9.91284e-05 0.000116278 0.199014 -0.14182 -9.53407e-07 0.00140264 0.00130022 0.00131848 4.1035 
20130325 84 182 2 12 45609 45534 45684 81.8118 19.8037 18.9689 8.23781 0 61.2568 28.5371 3.23454 28.5371 1031.1 -2.73886 -4.63682 1.00255 0.0302637 5.3853 30.5693 0.167562 -5.41737 -4.25279 6.88724 51.8671 247.86 248.393 248.393 0.497352 0.53824 104.951 113.577 134.187 145.215 248.139 248.214 245.7 247.055 247.159 -0.00146243 1.44919 1.40567 1035.15 246.745 0 0.418372 107.312 159.266 208.434 149.325 0.673793 0 247.34 0.489255 108.672 4.20875 3.74675 33.0435 0.0215881 0.019365 0.00954159 0.122127 4.68232e-05 0 0.00106245 -5.23739 -5.02294 0.0283022 0.031212 5.98498e-06 0 0.000909921 -0.214451 0.00048527 1.14129e-25 0 0.000218266 0.516028 271.17 0.91 0.998573 1 0.748275 1 0.774093 0.0171009 -4.88732 -1.88472 3.65363 4.26168 247.611 0.466825 101.092 0.0186198 2.48257e-05 0.000960555 -5.61587 0.000115 0.00109003 -0.778379 0.000115 0.00109003 -6.39425 0.113236 0.253682 NaN NaN NaN NaN NaN NaN NaN NaN 0.127821 2.43744e-21 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -7.56322 -2.374 0.0280221 0.000206574 0.000140728 0.000160583 0.139137 0.0373532 4.59491e-06 0.00137494 0.0013277 0.00134357 2.59372 
20130325 84 182 2 13 45792 45684 45900 81.8942 20.0424 27.8583 11.7943 0 58.8587 25.8604 3.23241 25.8604 1031.55 -2.13858 -5.02075 1.00444 0.0147643 5.45724 23.0715 0.153349 -4.69555 -4.21557 6.31025 48.0831 247.905 248.455 248.455 0.499939 0.537799 105.121 113.079 134.347 144.518 248.157 248.232 245.713 247.075 247.171 -0.000251878 1.44957 1.40581 1035.23 245.876 0 0.386182 110.978 153.541 206.696 151.893 0.722795 0 247.048 0.481797 109.905 4.10999 3.38279 14.0307 0.0096471 0.00460692 0.00847601 0.0816249 6.3181e-07 0 0.00058223 -3.67128 -3.47746 0.0293058 0.0309659 7.85189e-09 0 0.000460373 -0.193823 0.00065598 1.94845e-25 3 0.000163036 0.00465485 271.18 0.923842 0.999553 1 0.818279 1 0.836917 0.0119095 -5.41806 -1.4866 3.38649 4.31237 247.137 0.448892 101.509 0.0158936 2.38148e-05 0.000954397 -7.35532 0.000115 0.00108653 -0.914792 0.000115 0.00108653 -8.27012 0.10462 0.224884 NaN NaN NaN NaN NaN NaN NaN NaN 0.0124276 3.08392e-19 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -10.3008 -2.33448 0.0222414 0.000193227 0.000147137 0.000169625 0.123941 0.057096 5.06705e-06 0.00135807 0.00132481 0.00134196 2.16162 
20130325 84 182 3 1 46479 46404 46554 81.7614 19.6779 -159.755 10.1756 0 90.7734 62.5932 2.3746 62.5932 1026.08 -8.08709 -5.92903 0.933571 0.0511887 10.0277 53.7531 0.39068 -5.82845 -6.17511 8.49134 43.3457 248.733 249.987 249.987 0.577976 0.601621 112.174 116.762 142.229 148.045 249.343 249.431 246.909 248.479 248.539 -0.00164385 1.43707 1.3869 1034.88 249.499 0 0.537286 97.5463 98.6594 212.124 152.423 0.988718 0 234.967 -0.815597 -595.783 35.4741 36.8021 -9.86938 0.0111128 -0.0102905 0.00419508 0.0880516 2.47102e-72 3 5.7244e-06 7.40635 5.85863 -0.0462356 -0.048454 7.22987e-51 2 8.13547e-06 1.54772 -0.00490532 7.67117e-49 0 8.47136e-06 1.9387e-68 271.17 0.9 1 0.937352 1 0.942044 1 0.134809 1.98667 -6.151 8.71401 8.7004 249.425 0.571278 104.943 0.133083 0.00010247 0.00121225 1.16667 3.027e-05 0.00109592 -1.30092 3.027e-05 0.00109592 -0.134252 0.303399 2.77018 NaN NaN NaN NaN NaN NaN NaN NaN 2.92587e+21 3.10446e+23 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.08539 -5.0732 0.151059 0.000234361 5.57307e-05 6.74941e-05 0.324409 -0.00445478 4.25799e-06 0.00140768 0.00124055 0.00126051 6.77449 
20130325 84 182 3 2 46629 46554 46704 81.6823 19.3885 -150 9.9366 0 92.3713 64.6998 3.81468 64.6998 1025.66 -6.61335 -4.99525 0.896278 0.108422 8.28788 52.9352 0.261314 -4.40447 -5.63215 7.14986 38.0262 249.425 250.967 250.967 0.629632 0.640013 114.797 116.688 144.591 146.974 250.056 250.152 247.625 249.332 249.359 -0.00450758 1.4325 1.37801 1034.73 254.987 0 0.866983 79.015 95.5917 236.591 152.505 0.826588 0 249.201 0.623446 117.001 10.0571 10.4594 -60.0774 0.0505203 0.0418239 0.0283384 0.18805 2.17638e-09 0 0.000323244 10.5113 9.87599 -0.0366146 -0.0342703 5.0038e-25 1 0.000123446 0.635334 -0.000945953 3.19563e-45 1 6.86502e-05 3.62643e-05 271.17 0.89 0.999766 0.802058 0.966555 0.816881 0.969985 0.109804 68.0945 3.3127 8.15652 7.72258 250.777 0.667833 108.791 0.113095 9.27794e-05 0.00119155 64.6765 3.32407e-05 0.00109459 7.85919 3.32407e-05 0.00109459 72.5357 0.281554 2.31464 NaN NaN NaN NaN NaN NaN NaN NaN 2.29914e-16 1.46832e-36 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 74.8667 4.40004 0.130111 0.000234492 6.10321e-05 7.35728e-05 0.303194 -0.171672 -3.98441e-06 0.00140783 0.00125001 0.00126977 6.29969 
20130325 84 182 3 3 46779 46704 46854 81.6094 19.0381 -146.658 9.99775 0 91.4163 63.8547 4.93672 63.8547 1025.71 -6.57355 -4.86556 0.924488 0.0461863 8.17834 53.4922 0.249484 -4.40624 -5.61583 7.1381 38.1181 249.345 250.556 250.556 0.606824 0.616639 111.438 113.24 140.469 142.74 249.968 250.061 247.543 249.191 249.216 -0.0028523 1.43302 1.38049 1034.66 252.139 0 0.678431 94.6515 94.6753 226.442 152.646 0.999748 0 249.378 NaN NaN 7.78761 7.86981 -280.729 0.0481051 0.0432938 0.0209702 0.183462 3.53345e-07 1 0.000543458 2.03034 2.06368 -0.00783907 -0.0056082 1.56575e-47 2 8.47133e-05 -0.0333454 5.08688e-05 NaN 2 NaN 0.0057479 271.17 0.864593 0.995499 0.91466 1 0.921051 1 0.0992889 27.4607 -2.42193 7.72425 7.47205 250.375 0.622751 105.11 0.0997752 8.18375e-05 0.00116616 25.2508 3.73216e-05 0.0010929 2.1076 3.73216e-05 0.0010929 27.3584 0.263776 1.91404 NaN NaN NaN NaN NaN NaN NaN NaN 4.43121e-41 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 29.8267 -1.52797 0.117376 0.000234501 6.51942e-05 7.83214e-05 0.28719 -0.0721774 1.45633e-06 0.00140784 0.00125692 0.00127653 5.97141 
20130325 84 182 3 4 46929 46854 47004 81.5362 18.6982 -150.041 9.91927 0 90.1845 62.5667 2.91547 62.5667 1025.73 -6.49756 -4.93272 0.931344 0.0503003 8.15782 52.7955 0.34146 -4.08788 -5.64082 6.96632 35.9307 249.682 250.757 250.757 0.617393 0.623837 110.03 111.178 138.248 139.69 250.292 250.386 247.875 249.553 249.569 -0.00309788 1.43113 1.37774 1034.5 252.772 0 0.716949 89.9755 92.5013 228.403 152.537 0.972694 0 NaN NaN NaN 4.9608 4.4908 42.1416 0.0358382 0.0358356 0.000437804 0.158453 0.000119286 1 0.00124496 -9.30767 -8.50178 0.0374396 0.0347204 NaN 2 NaN -0.805887 0.00142524 NaN 2 NaN 1.67194 271.17 0.834461 0.953642 0.907129 1 0.914084 1 0.0999373 31.7059 -1.49381 7.76099 7.48332 250.737 0.63754 104.203 0.100714 8.28028e-05 0.0011685 29.3043 3.69732e-05 0.00109317 2.98981 3.69732e-05 0.00109317 32.2941 0.265296 1.94314 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 34.5062 -0.638076 0.118289 0.000234516 6.49981e-05 7.80984e-05 0.288596 -0.0832051 6.06357e-07 0.00140786 0.00125661 0.00127623 5.98674 
20130325 84 182 3 5 47079 47004 47154 81.4583 18.4212 -158.615 9.8283 0 92.0333 64.4634 4.33798 64.4634 1025.26 -6.65568 -4.91742 0.894923 0.0412432 8.27521 53.5419 0.201217 -4.44454 -5.22236 6.85762 40.3998 250.517 251.516 251.516 0.660733 0.658401 109.283 108.898 136.214 135.733 251.146 251.247 248.737 250.533 250.527 -0.00146778 1.4257 1.36876 1034.25 251.136 0 0.621607 100.842 93.1381 223.06 154.321 1.08272 0 NaN NaN NaN -19.1312 -24.1295 0.987214 0.00221564 -0.00209499 0.000721144 0.0394751 1.53556e+107 1 2.67641e-06 -6.65203 -6.57001 0.116589 0.119212 NaN 0 NaN -0.0820208 0.000584533 NaN 2 NaN 5.32637e+110 271.18 0.793087 0.963377 0.962074 1 0.964914 1 0.082168 -0.0949858 -4.92638 7.04055 7.06274 251.203 0.654308 102.615 0.079267 6.25732e-05 0.0011145 -0.852976 4.82386e-05 0.00109081 -0.990086 4.82386e-05 0.00109081 -1.84306 0.235042 1.29233 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.139322 -4.2119 0.0984025 0.000234346 7.32728e-05 8.74826e-05 0.262834 0.000370292 4.405e-06 0.00140767 0.00126926 0.00128857 5.41226 
20130325 84 182 3 6 47229 47154 47304 81.3802 18.1513 -147.671 9.89036 0 91.0496 63.2593 4.75137 63.2593 1025.25 -7.98741 -4.97742 0.920033 0.0266981 9.41135 58.0706 0.192405 -5.70422 -5.4589 7.89543 46.2589 251.258 252.064 252.064 0.692718 0.685956 107.331 106.284 132.833 131.537 251.874 251.981 249.473 251.357 251.34 -0.00233748 1.42149 1.36196 1034.05 253.233 0 0.746419 86.7304 82.0058 229.107 156.501 1.05761 0 NaN 0.70079 NaN 7.4091 7.11501 40.1783 0.0126681 0.0125889 -0.00141398 0.0945288 8.40569e-13 1 0.000176513 -1.83133 -1.92897 0.0143366 0.0171417 NaN 0 NaN 0.0976432 -0.000291444 1.62675e-27 1 8.30548e-05 6.94467e-09 271.25 0.724137 0.93278 0.861743 1 0.872096 1 0.128059 18.222 -3.37431 8.59195 8.43476 252.179 0.706794 101.753 0.127773 0.000103236 0.00121382 16.495 3.03711e-05 0.00109692 1.67338 3.03711e-05 0.00109692 18.1684 0.299343 2.70095 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.9353e-15 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.6026 -2.43912 0.145279 0.000234474 5.79244e-05 7.00143e-05 0.320371 -0.0428704 2.10314e-06 0.00140781 0.00124458 0.00126446 6.56541 
20130325 84 182 3 7 47379 47304 47454 81.2997 17.9484 -133.226 9.73909 0 91.5214 63.911 4.94334 63.911 1025.07 -7.6116 -4.9701 0.913293 0.126564 9.09056 56.8569 0.411233 -5.32081 -4.92607 7.25101 47.2061 251.968 253.194 253.194 0.764483 0.741459 111.287 107.937 136.792 132.674 252.591 252.709 250.191 252.265 252.206 -0.00299098 1.41722 1.35171 1033.93 255.066 0 0.873412 82.7361 97.5065 236.683 161.528 0.848519 0 251.88 0.758834 112.286 10.3363 10.7409 -83.9495 0.100251 0.100106 0.00539407 0.266329 9.86483e-07 0 0.000614836 23.5434 20.2353 -0.0535435 -0.0548419 8.70774e-09 0 0.000475435 3.30803 -0.00351528 3.86287e-06 1 0.000671671 0.0228393 271.376 0.649736 0.941292 0.811162 0.997885 0.825304 0.998102 0.124014 33.8519 -1.75839 8.52454 8.2654 253.047 0.787403 105.129 0.124858 0.000101967 0.00121121 31.5226 3.08148e-05 0.00109699 3.51447 3.08148e-05 0.00109699 35.0371 0.296675 2.62974 NaN NaN NaN NaN NaN NaN NaN NaN 0.00882705 3.9158 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 36.7016 -0.629569 0.142202 0.000234514 5.88812e-05 7.11117e-05 0.317808 -0.08116 5.49833e-07 0.00140786 0.00124629 0.00126613 6.479 
20130325 84 182 3 8 47529 47454 47604 81.2184 17.7416 -158.857 9.87263 0 88.7319 61.1215 3.82146 61.1215 1025.21 -7.95751 -5.47598 0.887686 0.0139759 9.65962 55.4661 0.0977837 -5.74424 -5.79327 8.15832 44.7565 251.445 252.499 252.499 0.719607 0.707809 109.679 107.881 135.495 133.274 252.04 252.151 249.661 251.616 251.586 -0.00111853 1.42037 1.35858 1033.71 251.401 0 0.636518 104.294 98.4009 220.183 160.712 1.05989 0 NaN 0.712301 NaN 9.70299 9.78535 -139.072 0.0116077 -0.00246421 0.0113432 0.0905187 1.66178e-18 3 8.55705e-05 -0.128176 0.679572 -0.00527827 -0.00204187 NaN 1 NaN -0.807749 0.00251957 1.10837e-05 2 0.000269837 1.31295e-14 271.526 0.549905 0.996779 0.993477 1 0.993965 1 0.0980404 -6.38731 -6.21732 7.66117 7.80159 251.891 0.697559 102.958 0.0967706 7.68656e-05 0.00115378 -6.7367 3.99349e-05 0.001093 -2.05778 3.99349e-05 0.001093 -8.79449 0.260229 1.74593 NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.66977e+12 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -7.20194 -5.62438 0.117229 0.000234582 6.63379e-05 7.96243e-05 0.287408 0.017571 5.40096e-06 0.00140793 0.00125879 0.00127836 5.88479 
20130325 84 182 3 9 47679 47604 47754 81.1413 17.4581 -149.151 10.0998 0 95.2115 67.4947 4.71976 67.4947 1024.15 -8.50658 -5.75093 0.907245 0.00496208 10.2682 55.9391 0.0642078 -6.41549 -6.41904 9.07538 44.9842 251.164 252.238 252.238 0.703995 0.689617 109.862 107.619 136.088 133.31 251.822 251.93 249.457 251.369 251.333 -0.000590222 1.42048 1.36003 1033.53 250.47 0 0.586516 95.2487 90.8529 216.784 162.111 1.04838 0 251.2 NaN NaN 8.89289 8.70311 39.1995 0.00501721 -0.00314038 0.00391285 0.0595156 3.95212e-25 3 4.67641e-05 -0.439012 -0.488987 0.0057774 -0.00121048 8.02291e-36 2 3.29113e-05 0.0499751 -0.000237128 NaN 2 NaN 2.05461e-21 271.64 0.412761 1 1 1 1 1 0.0882041 -11.5901 -6.06559 7.4366 7.70081 251.37 0.664181 102.573 0.090826 7.47522e-05 0.00114833 -11.9932 4.12179e-05 0.0010932 -2.56314 4.12179e-05 0.0010932 -14.5564 0.252005 1.64551 NaN NaN NaN NaN NaN NaN NaN NaN 2.03003e-11 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -13.9207 -5.94341 0.111085 0.000234545 6.83752e-05 8.19387e-05 0.279759 0.0348887 5.8578e-06 0.00140789 0.00126197 0.00128147 5.73162 
20130325 84 182 3 10 47871 47754 47988 81.045 17.0391 -136.044 15.8954 0 90.5996 61.8625 4.0911 61.8625 1024.67 -9.55862 -6.3591 0.844717 0.0462425 11.4807 56.3652 0.340024 -7.34984 -6.81495 10.0232 47.1626 251.386 252.612 252.612 0.727305 0.708862 111.366 108.544 137.658 134.169 251.989 252.101 249.641 251.615 251.568 -0.00076977 1.41995 1.35752 1033.26 250.852 0 0.606783 102.801 91.0321 218.628 165.698 1.12928 0 NaN 0.68268 NaN 3.602 2.23537 15.8801 0.0426888 0.0405057 -0.0134765 0.173617 0.0579882 3 0.00603238 -28.5824 -28.0899 0.113788 0.114908 NaN 2 NaN -0.492477 0.000801172 1.31189e-16 2 0.000799212 878.64 271.643 0.290016 0.581567 0.99896 1 0.999038 1 0.1402 -13.0714 -8.36091 8.94009 9.12628 251.676 0.693294 104.216 0.143306 0.000124784 0.00125492 -13.2844 2.64284e-05 0.00110326 -3.46031 2.64284e-05 0.00110326 -16.7447 0.316701 3.44895 NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.26235e-15 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -14.4882 -7.53336 0.159308 0.000234372 5.4801e-05 6.64252e-05 0.335083 0.0303278 6.20358e-06 0.0014077 0.00123883 0.00125882 6.85389 
